ID,Year,StateAbbreviation,None,D0,D1,D2,D3,D4,StatisticFormatID
8115,2015,ID,"33,361.68","50,206.75","28,991.34","15,450.30","2,794.70",0,1
8116,2015,ID,"33,361.68","50,206.75","28,991.34","15,450.30","2,842.56",0,1
8117,2015,ID,"35,795.00","47,773.44","28,788.11","15,253.49","1,831.07",0,1
8118,2015,ID,"38,121.55","45,446.89","28,991.34","15,450.30","2,841.72",0,1
8119,2015,ID,"7,110.90","76,457.54","68,645.77","37,960.34","23,810.51",0,1
8120,2015,ID,"7,110.97","76,457.47","68,645.77","37,960.34","23,810.51",0,1
8121,2015,ID,"7,111.05","76,457.39","68,645.77","41,103.30","23,810.51",0,1
8122,2015,ID,"7,111.13","76,457.31","68,645.77","41,103.30","23,810.51",0,1
8123,2015,ID,"7,212.85","76,355.59","55,788.35","35,150.78","6,416.29",0,1
8124,2015,ID,"7,212.85","76,355.59","56,370.47","35,226.14","7,001.09",0,1
8125,2015,ID,"7,212.85","76,355.59","56,370.47","36,041.58","8,115.35",0,1
8126,2015,ID,"7,212.85","76,355.59","56,370.47","36,124.69","8,115.35",0,1
8127,2015,ID,"7,212.85","76,355.59","68,645.77","37,960.34","14,068.95",0,1
8128,2015,ID,"8,778.87","74,789.57","55,491.15","20,331.80",984.19,0,1
8129,2015,ID,"8,882.04","74,686.40","54,830.73","20,318.34",984.19,0,1
8130,2015,ID,"9,179.14","74,389.29","53,523.64","20,351.56",984.19,0,1
8131,2015,IL,"25,023.26","31,359.29","12,589.25",0,0,0,1
8132,2015,IL,"26,025.83","30,356.72","13,471.15",0,0,0,1
8133,2015,IL,"28,039.40","28,343.14","12,589.25",0,0,0,1
8134,2015,IL,"33,178.12","23,204.42",6.5,0,0,0,1
8135,2015,IL,"34,331.84","22,050.71","10,490.84",0,0,0,1
8136,2015,IL,"34,506.43","21,876.11",781.8,0,0,0,1
8137,2015,IL,"35,187.18","21,195.36",394.77,0,0,0,1
8138,2015,IL,"42,677.66","13,704.89",0,0,0,0,1
8139,2015,IL,"42,692.41","13,690.14",0,0,0,0,1
8140,2015,IL,"42,769.82","13,612.73",0,0,0,0,1
8141,2015,IL,"44,471.49","11,911.06",0,0,0,0,1
8142,2015,IL,"46,688.87","9,693.67",0,0,0,0,1
8143,2015,IL,"47,264.99","9,117.56",0,0,0,0,1
8144,2015,IL,"49,781.02","6,601.52",0,0,0,0,1
8145,2015,IL,"50,277.70","6,104.85",0,0,0,0,1
8146,2015,IL,"50,660.76","5,721.78",0,0,0,0,1
8147,2015,IL,"52,640.81","3,741.74",0,0,0,0,1
8148,2015,IL,"53,191.35","3,191.20",0,0,0,0,1
8149,2015,IL,"54,382.95","1,999.59",781.8,0,0,0,1
8150,2015,IL,"54,760.40","1,622.15",6.5,0,0,0,1
8151,2015,IL,"54,795.44","1,587.11",6.5,0,0,0,1
8152,2015,IL,"54,831.64","1,550.90",0,0,0,0,1
8153,2015,IL,"54,894.91","1,487.64",0,0,0,0,1
8154,2015,IL,"54,962.34","1,420.21",0,0,0,0,1
8155,2015,IL,"55,022.15","1,360.39",0,0,0,0,1
8156,2015,IL,"55,032.13","1,350.42",0,0,0,0,1
8157,2015,IL,"55,134.87","1,247.67",0,0,0,0,1
8158,2015,IL,"55,228.02","1,154.53",0,0,0,0,1
8159,2015,IL,"55,482.20",900.34,6.5,0,0,0,1
8160,2015,IL,"55,482.20",900.34,8.07,0,0,0,1
8161,2015,IL,"55,501.53",881.01,0,0,0,0,1
8162,2015,IL,"55,501.53",881.01,0.78,0,0,0,1
8163,2015,IL,"55,695.78",686.76,0,0,0,0,1
8164,2015,IL,"55,778.31",604.23,0,0,0,0,1
8165,2015,IL,"56,196.96",185.59,0,0,0,0,1
8166,2015,IL,"56,196.96",185.59,10.73,0,0,0,1
8167,2015,IL,"56,214.10",168.44,0,0,0,0,1
8168,2015,IL,"56,317.74",64.81,0,0,0,0,1
8169,2015,IL,"56,371.29",11.25,0,0,0,0,1
8170,2015,IL,"56,382.55",0,0,0,0,0,1
8171,2015,IN,"15,530.61","20,668.49","5,338.64",0,0,0,1
8172,2015,IN,"15,706.45","20,492.66","7,508.36",0,0,0,1
8173,2015,IN,"16,673.54","19,525.57","7,508.36",0,0,0,1
8174,2015,IN,"16,673.85","19,525.26","7,508.36",0,0,0,1
8175,2015,IN,"16,791.50","19,407.61","7,508.36",0,0,0,1
8176,2015,IN,"16,848.46","19,350.65","5,338.64",0,0,0,1
8177,2015,IN,"16,955.73","19,243.37","5,338.64",0,0,0,1
8178,2015,IN,"16,955.73","19,243.37","6,541.24",0,0,0,1
8179,2015,IN,"17,976.67","18,222.43","3,767.59",0,0,0,1
8180,2015,IN,"22,984.81","13,214.30","2,865.55",0,0,0,1
8181,2015,IN,"23,571.20","12,627.91","5,093.37",0,0,0,1
8182,2015,IN,"24,385.81","11,813.29",0,0,0,0,1
8183,2015,IN,"25,164.55","11,034.56",498.97,0,0,0,1
8184,2015,IN,"25,273.46","10,925.65",0,0,0,0,1
8185,2015,IN,"26,803.11","9,396.00","1,361.54",0,0,0,1
8186,2015,IN,"28,185.33","8,013.78",0,0,0,0,1
8187,2015,IN,"28,336.05","7,863.06",0,0,0,0,1
8188,2015,IN,"28,395.20","7,803.91",0,0,0,0,1
8189,2015,IN,"28,396.68","7,802.43",0,0,0,0,1
8190,2015,IN,"28,991.22","7,207.89",0,0,0,0,1
8191,2015,IN,"29,742.26","6,456.85",0,0,0,0,1
8192,2015,IN,"29,777.71","6,421.40",0,0,0,0,1
8193,2015,IN,"33,137.65","3,061.46",0,0,0,0,1
8194,2015,IN,"34,784.84","1,414.27",215.08,0,0,0,1
8195,2015,IN,"34,784.84","1,414.27",69.98,0,0,0,1
8196,2015,IN,"34,787.41","1,411.70",10.85,0,0,0,1
8197,2015,IN,"35,072.85","1,126.26",18.46,0,0,0,1
8198,2015,IN,"35,345.87",853.23,15.22,0,0,0,1
8199,2015,IN,"35,706.44",492.66,0,0,0,0,1
8200,2015,IN,"35,847.63",351.47,0,0,0,0,1
8201,2015,IN,"36,032.14",166.97,0,0,0,0,1
8202,2015,IN,"36,199.11",0,0,0,0,0,1
8203,2015,IN,"4,232.20","31,966.91","13,875.43",0,0,0,1
8204,2015,IN,"7,956.06","28,243.05","8,681.47",0,0,0,1
8205,2015,KS,"16,038.40","66,249.01","30,848.11","15,289.68","1,543.09",0,1
8206,2015,KS,"17,734.23","64,553.18","40,457.83","12,041.49",388.76,0,1
8207,2015,KS,"2,654.34","79,633.06","30,986.56","15,289.68","1,543.09",0,1
8208,2015,KS,"20,827.53","61,459.87","11,759.40",0,0,0,1
8209,2015,KS,"22,102.34","60,185.06","12,428.22",0,0,0,1
8210,2015,KS,"22,925.78","59,361.63","16,856.59",0,0,0,1
8211,2015,KS,"25,587.44","56,699.97","7,875.99",0,0,0,1
8212,2015,KS,"30,044.71","52,242.70","11,981.36",0,0,0,1
8213,2015,KS,"32,676.99","49,610.41","26,662.88","6,214.67",0,0,1
8214,2015,KS,"37,433.60","44,853.80","10,655.18",0,0,0,1
8215,2015,KS,374.79,"81,912.62","30,986.56","15,289.68","1,543.09",0,1
8216,2015,KS,"38,124.20","44,163.21","3,714.70",0,0,0,1
8217,2015,KS,"39,809.43","42,477.97","3,714.70",0,0,0,1
8218,2015,KS,"41,378.35","40,909.05","3,689.68",0,0,0,1
8219,2015,KS,"5,364.74","76,922.66","56,528.55","18,470.42","1,543.37",0,1
8220,2015,KS,"5,364.74","76,922.66","56,528.55","22,764.93","4,048.06",0,1
8221,2015,KS,"5,825.84","76,461.57","36,622.46","15,363.59","1,543.09",0,1
8222,2015,KS,"5,825.84","76,461.57","44,391.06","15,363.59","1,543.09",0,1
8223,2015,KS,"5,958.86","76,328.55","56,528.47","18,470.42","1,543.09",0,1
8224,2015,KS,"55,066.05","27,221.35","5,124.70",0,0,0,1
8225,2015,KS,"56,223.35","26,064.05","2,867.84",0,0,0,1
8226,2015,KS,"57,403.78","24,883.63","3,689.68",0,0,0,1
8227,2015,KS,"6,488.14","75,799.26","56,105.69","22,764.93","4,048.06",0,1
8228,2015,KS,"6,590.06","75,697.34","55,860.92","21,541.95","2,605.98",0,1
8229,2015,KS,"6,590.06","75,697.34","55,860.92","22,676.50","3,322.33",0,1
8230,2015,KS,"62,829.45","19,457.95","3,848.68",0,0,0,1
8231,2015,KS,"63,270.41","19,016.99","3,539.03",0,0,0,1
8232,2015,KS,"64,357.69","17,929.71","2,867.84",0,0,0,1
8233,2015,KS,"64,810.48","17,476.92","2,867.84",0,0,0,1
8234,2015,KS,"66,261.31","16,026.09","3,689.68",0,0,0,1
8235,2015,KS,"66,483.84","15,803.56","3,689.68",0,0,0,1
8236,2015,KS,"66,973.58","15,313.82","1,354.91",0,0,0,1
8237,2015,KS,"67,652.43","14,634.97",0,0,0,0,1
8238,2015,KS,"7,099.18","75,188.22","55,924.43","20,306.08","1,247.51",0,1
8239,2015,KS,"71,139.80","11,147.61","3,138.33",0,0,0,1
8240,2015,KS,"72,599.51","9,687.89",0,0,0,0,1
8241,2015,KS,"74,357.85","7,929.55","2,867.84",0,0,0,1
8242,2015,KS,"76,626.36","5,661.05",0,0,0,0,1
8243,2015,KS,"78,179.06","4,108.35",0,0,0,0,1
8244,2015,KS,"80,508.07","1,779.34",0,0,0,0,1
8245,2015,KS,"9,102.12","73,185.28","31,883.28","15,359.10","1,543.09",0,1
8246,2015,KS,"9,102.12","73,185.28","34,312.30","15,363.59","1,543.09",0,1
8247,2015,KS,"9,106.18","73,181.22","31,106.09","15,289.68","1,543.09",0,1
8248,2015,KY,"12,112.07","28,245.30","9,194.72",0,0,0,1
8249,2015,KY,"12,352.88","28,004.48","3,565.81",0,0,0,1
8250,2015,KY,"13,781.72","26,575.65",0,0,0,0,1
8251,2015,KY,"15,232.77","25,124.59",0,0,0,0,1
8252,2015,KY,"16,468.04","23,889.33","3,700.08",0,0,0,1
8253,2015,KY,"16,611.78","23,745.59","3,700.08",0,0,0,1
8254,2015,KY,"20,136.06","20,221.30",0,0,0,0,1
8255,2015,KY,"22,313.83","18,043.53","4,543.56",0,0,0,1
8256,2015,KY,"25,120.76","15,236.61",0,0,0,0,1
8257,2015,KY,"25,229.21","15,128.15",0,0,0,0,1
8258,2015,KY,"25,718.54","14,638.82","5,801.66",0,0,0,1
8259,2015,KY,"25,996.60","14,360.76","5,086.50",0,0,0,1
8260,2015,KY,"26,728.45","13,628.92","4,341.10",0,0,0,1
8261,2015,KY,"26,728.45","13,628.92","4,350.09",0,0,0,1
8262,2015,KY,"27,531.95","12,825.42",730.72,0,0,0,1
8263,2015,KY,"28,486.99","11,870.38","3,985.59",0,0,0,1
8264,2015,KY,"29,170.94","11,186.43",3.19,0,0,0,1
8265,2015,KY,"33,763.78","6,593.59",0,0,0,0,1
8266,2015,KY,"34,839.57","5,517.79",0,0,0,0,1
8267,2015,KY,"34,895.69","5,461.67",0,0,0,0,1
8268,2015,KY,"38,501.76","1,855.60",510.99,0,0,0,1
8269,2015,KY,"38,707.47","1,649.90",510.99,0,0,0,1
8270,2015,KY,"39,409.04",948.33,0,0,0,0,1
8271,2015,KY,"40,027.11",330.26,0,0,0,0,1
8272,2015,KY,"40,357.37",0,0,0,0,0,1
8273,2015,KY,"5,726.85","34,630.52","20,768.71",22.16,0,0,1
8274,2015,KY,"8,257.03","32,100.34","9,423.14",0,0,0,1
8275,2015,KY,"9,660.40","30,696.97","13,970.32",0,0,0,1
8276,2015,LA,"1,547.64","45,361.92","37,921.24","29,879.58","8,611.70","1,446.02",1
8277,2015,LA,"1,630.61","45,278.96","40,544.36","31,698.97","25,078.78","6,269.33",1
8278,2015,LA,"1,630.63","45,278.93","40,543.85","31,472.69","23,719.39","3,169.28",1
8279,2015,LA,"10,520.60","36,388.97","24,469.83",0,0,0,1
8280,2015,LA,"11,289.67","35,619.89","12,515.00",0,0,0,1
8281,2015,LA,"11,644.92","35,264.64","5,881.50",0,0,0,1
8282,2015,LA,"12,524.65","34,384.91","16,054.14",0,0,0,1
8283,2015,LA,"2,063.88","44,845.68","34,079.27","20,590.99","6,860.42",0,1
8284,2015,LA,"2,829.20","44,080.37","33,824.15","19,347.65","5,883.44",0,1
8285,2015,LA,"20,393.39","26,516.17","21,349.84","1,296.86",0,0,1
8286,2015,LA,214.37,"46,695.20","37,870.37","5,152.03",0,0,1
8287,2015,LA,214.37,"46,695.20","43,247.54","17,661.50","3,735.24",0,1
8288,2015,LA,"23,952.00","22,957.56",0.76,0,0,0,1
8289,2015,LA,"26,112.68","20,796.88","8,696.74",0,0,0,1
8290,2015,LA,"27,674.87","19,234.69","8,696.74",0,0,0,1
8291,2015,LA,"27,674.87","19,234.69","9,940.95",0,0,0,1
8292,2015,LA,"27,707.16","19,202.40","8,696.74",0,0,0,1
8293,2015,LA,"29,887.66","17,021.90","6,470.21",0,0,0,1
8294,2015,LA,"3,217.36","43,692.21","33,370.46","21,316.12","7,139.88",0,1
8295,2015,LA,"36,754.77","10,154.80","4,604.26",0,0,0,1
8296,2015,LA,"36,754.77","10,154.80","6,735.57",0,0,0,1
8297,2015,LA,"39,276.59","7,632.97",926.14,0,0,0,1
8298,2015,LA,"39,919.34","6,990.23","1,576.77",0,0,0,1
8299,2015,LA,"40,300.13","6,609.44","1,576.77",0,0,0,1
8300,2015,LA,"45,941.80",967.76,0,0,0,0,1
8301,2015,LA,45.32,"46,864.24","28,065.66","3,241.66",0,0,1
8302,2015,LA,"46,680.27",229.3,0,0,0,0,1
8303,2015,LA,"46,909.56",0,0,0,0,0,1
8304,2015,LA,7.23,"46,902.34","25,379.90","8,697.91",0,0,1
8305,2015,MA,0,"8,137.17",0,0,0,0,1
8306,2015,MA,0,"8,137.17","4,757.95",0,0,0,1
8307,2015,MA,0,"8,137.17","5,851.11",0,0,0,1
8308,2015,MA,0,"8,137.17","8,137.17",0,0,0,1
8309,2015,MA,0,"8,137.17",941.12,0,0,0,1
8310,2015,MA,"1,049.59","7,087.58","2,475.98",0,0,0,1
8311,2015,MA,"1,181.12","6,956.05",174.4,0,0,0,1
8312,2015,MA,"1,818.02","6,319.15","1,123.82",0,0,0,1
8313,2015,MA,"1,818.06","6,319.11","1,123.82",0,0,0,1
8314,2015,MA,"1,818.10","6,319.07","1,123.82",0,0,0,1
8315,2015,MA,"1,818.14","6,319.03","1,918.76",0,0,0,1
8316,2015,MA,"1,818.18","6,318.98","1,918.76",0,0,0,1
8317,2015,MA,"1,859.37","6,277.80","1,918.76",0,0,0,1
8318,2015,MA,"1,859.37","6,277.80","2,143.56",0,0,0,1
8319,2015,MA,"2,379.06","5,758.11","1,918.76",0,0,0,1
8320,2015,MA,"2,420.35","5,716.82",0,0,0,0,1
8321,2015,MA,"2,832.55","5,304.62",15.43,0,0,0,1
8322,2015,MA,"2,832.55","5,304.62",18.63,0,0,0,1
8323,2015,MA,"3,997.80","4,139.36",15.43,0,0,0,1
8324,2015,MA,"4,140.10","3,997.07",0,0,0,0,1
8325,2015,MA,"5,772.67","2,364.50",0,0,0,0,1
8326,2015,MA,"6,399.65","1,737.52",0,0,0,0,1
8327,2015,MA,"7,105.79","1,031.38",0,0,0,0,1
8328,2015,MA,"7,563.58",573.59,0,0,0,0,1
8329,2015,MA,"7,788.63",348.54,0,0,0,0,1
8330,2015,MA,"8,012.79",124.38,0,0,0,0,1
8331,2015,MA,"8,083.49",53.68,0,0,0,0,1
8332,2015,MA,"8,130.68",6.49,0,0,0,0,1
8333,2015,MA,"8,137.17",0,0,0,0,0,1
8334,2015,MD,"3,989.92","5,815.89",0,0,0,0,1
8335,2015,MD,"5,094.42","4,711.39",0,0,0,0,1
8336,2015,MD,"5,104.09","4,701.72",0,0,0,0,1
8337,2015,MD,"8,055.84","1,749.97",0,0,0,0,1
8338,2015,MD,"8,382.07","1,423.74",0,0,0,0,1
8339,2015,MD,"8,405.96","1,399.85",0,0,0,0,1
8340,2015,MD,"8,425.70","1,380.11",0,0,0,0,1
8341,2015,MD,"8,517.65","1,288.16",0,0,0,0,1
8342,2015,MD,"8,866.53",939.28,0,0,0,0,1
8343,2015,MD,"8,866.54",939.27,0,0,0,0,1
8344,2015,MD,"8,866.55",939.26,0,0,0,0,1
8345,2015,MD,"9,094.67",711.14,0,0,0,0,1
8346,2015,MD,"9,119.75",686.06,0,0,0,0,1
8347,2015,MD,"9,124.06",681.75,0,0,0,0,1
8348,2015,MD,"9,124.17",681.64,0,0,0,0,1
8349,2015,MD,"9,124.38",681.43,0,0,0,0,1
8350,2015,MD,"9,784.60",21.21,0,0,0,0,1
8351,2015,MD,"9,805.81",0,0,0,0,0,1
8352,2015,ME,0,"32,469.86","2,397.17",0,0,0,1
8353,2015,ME,"11,137.35","21,332.52",0,0,0,0,1
8354,2015,ME,"16,732.08","15,737.78","2,343.09",0,0,0,1
8355,2015,ME,"19,364.80","13,105.06","2,343.09",0,0,0,1
8356,2015,ME,2.41,"32,467.46",0,0,0,0,1
8357,2015,ME,"23,940.80","8,529.06","3,105.50",0,0,0,1
8358,2015,ME,"23,940.80","8,529.06","3,174.46",0,0,0,1
8359,2015,ME,"24,825.64","7,644.22","2,351.25",0,0,0,1
8360,2015,ME,"24,825.64","7,644.22","2,365.16",0,0,0,1
8361,2015,ME,"25,473.32","6,996.54","2,365.16",0,0,0,1
8362,2015,ME,"25,534.42","6,935.44","1,924.94",0,0,0,1
8363,2015,ME,"25,534.42","6,935.44","2,213.41",0,0,0,1
8364,2015,ME,"25,934.11","6,535.75","1,120.26",0,0,0,1
8365,2015,ME,"30,102.27","2,367.59","1,120.26",0,0,0,1
8366,2015,ME,"30,102.34","2,367.53","1,120.26",0,0,0,1
8367,2015,ME,"30,102.40","2,367.46","1,120.26",0,0,0,1
8368,2015,ME,"30,102.47","2,367.39","1,120.26",0,0,0,1
8369,2015,ME,"30,102.53","2,367.33","1,120.26",0,0,0,1
8370,2015,ME,"32,469.86",0,0,0,0,0,1
8371,2015,ME,"9,552.51","22,917.35","2,343.09",0,0,0,1
8372,2015,MI,"10,073.42","48,084.14",0,0,0,0,1
8373,2015,MI,"10,164.65","47,992.90",352.1,0,0,0,1
8374,2015,MI,"10,164.65","47,992.90",352.34,0,0,0,1
8375,2015,MI,"17,546.44","40,611.11","10,944.16",0,0,0,1
8376,2015,MI,"17,841.13","40,316.43","4,249.36",0,0,0,1
8377,2015,MI,"18,895.57","39,261.99",367.75,0,0,0,1
8378,2015,MI,"19,574.16","38,583.40","10,542.29",0,0,0,1
8379,2015,MI,"21,150.93","37,006.63",352.34,0,0,0,1
8380,2015,MI,"21,151.17","37,006.39",352.1,0,0,0,1
8381,2015,MI,"21,151.17","37,006.39",367.75,0,0,0,1
8382,2015,MI,"23,863.32","34,294.24",367.75,0,0,0,1
8383,2015,MI,"23,981.51","34,176.05","9,216.52",0,0,0,1
8384,2015,MI,"35,758.84","22,398.72",0,0,0,0,1
8385,2015,MI,"35,758.96","22,398.60",0,0,0,0,1
8386,2015,MI,"39,309.99","18,847.57",0,0,0,0,1
8387,2015,MI,"40,357.35","17,800.21","6,356.26",0,0,0,1
8388,2015,MI,"43,527.40","14,630.16","6,356.26",0,0,0,1
8389,2015,MI,"44,448.77","13,708.79",0,0,0,0,1
8390,2015,MI,"44,482.70","13,674.86",0,0,0,0,1
8391,2015,MI,"44,556.15","13,601.41",0,0,0,0,1
8392,2015,MI,"46,696.35","11,461.21",0,0,0,0,1
8393,2015,MI,"47,131.72","11,025.84",0,0,0,0,1
8394,2015,MI,"47,234.68","10,922.87",0,0,0,0,1
8395,2015,MI,"47,498.42","10,659.14",0,0,0,0,1
8396,2015,MI,"47,605.80","10,551.75",0,0,0,0,1
8397,2015,MI,"51,607.49","6,550.07",0,0,0,0,1
8398,2015,MI,"52,395.98","5,761.58",0,0,0,0,1
8399,2015,MI,"52,645.22","5,512.34",0,0,0,0,1
8400,2015,MI,"57,557.19",600.37,0,0,0,0,1
8401,2015,MI,"57,563.95",593.61,0,0,0,0,1
8402,2015,MI,"58,103.00",54.56,0,0,0,0,1
8403,2015,MI,"58,157.56",0,0,0,0,0,1
8404,2015,MN,"1,496.40","82,884.78","4,783.51",0,0,0,1
8405,2015,MN,"10,532.33","73,848.86","20,861.68",0,0,0,1
8406,2015,MN,"16,537.09","67,844.09",564.01,0,0,0,1
8407,2015,MN,23.11,"84,358.07","4,783.51",0,0,0,1
8408,2015,MN,23.57,"84,357.61","74,443.32",0,0,0,1
8409,2015,MN,"3,762.20","80,618.98","77,743.51",0,0,0,1
8410,2015,MN,"3,769.31","80,611.87","77,512.80","29,447.96",0,0,1
8411,2015,MN,"3,769.31","80,611.87","79,553.14","33,625.13",0,0,1
8412,2015,MN,"3,770.46","80,610.72","77,900.17",0,0,0,1
8413,2015,MN,"3,770.46","80,610.72","78,011.66","26,899.76",0,0,1
8414,2015,MN,"41,019.30","43,361.88","10,172.30",0,0,0,1
8415,2015,MN,"5,280.87","79,100.31","42,172.11",0,0,0,1
8416,2015,MN,"50,062.14","34,319.04","5,781.65",0,0,0,1
8417,2015,MN,"63,453.21","20,927.97","1,072.46",0,0,0,1
8418,2015,MN,"65,407.86","18,973.32","5,967.35",0,0,0,1
8419,2015,MN,"65,425.14","18,956.05","5,950.98",0,0,0,1
8420,2015,MN,"65,804.41","18,576.77","5,950.98",0,0,0,1
8421,2015,MN,"66,585.51","17,795.67",0,0,0,0,1
8422,2015,MN,"67,408.26","16,972.92",0,0,0,0,1
8423,2015,MN,"67,564.83","16,816.36",0,0,0,0,1
8424,2015,MN,7.53,"84,373.65","74,946.25",0,0,0,1
8425,2015,MN,7.53,"84,373.65","77,583.86",0,0,0,1
8426,2015,MN,"70,111.48","14,269.71",0,0,0,0,1
8427,2015,MN,"71,107.63","13,273.55",0,0,0,0,1
8428,2015,MN,"71,183.06","13,198.12","2,730.75",0,0,0,1
8429,2015,MN,"74,896.17","9,485.01",0,0,0,0,1
8430,2015,MN,"75,535.63","8,845.55","2,730.75",0,0,0,1
8431,2015,MN,"76,085.14","8,296.04",0,0,0,0,1
8432,2015,MN,"76,284.42","8,096.76",0,0,0,0,1
8433,2015,MN,"78,401.65","5,979.53",0,0,0,0,1
8434,2015,MN,"78,475.22","5,905.96",0,0,0,0,1
8435,2015,MN,"81,831.77","2,549.41",0,0,0,0,1
8436,2015,MN,"83,113.89","1,267.29",0,0,0,0,1
8437,2015,MN,"83,472.08",909.1,0,0,0,0,1
8438,2015,MN,"84,247.34",133.84,0,0,0,0,1
8439,2015,MN,"84,247.35",133.83,0,0,0,0,1
8440,2015,MN,"84,381.18",0,0,0,0,0,1
8441,2015,MO,"20,736.57","48,981.49","17,002.93",0,0,0,1
8442,2015,MO,"24,045.99","45,672.07","6,514.50",0,0,0,1
8443,2015,MO,"34,497.26","35,220.80","2,750.59",0,0,0,1
8444,2015,MO,"34,657.37","35,060.69",0,0,0,0,1
8445,2015,MO,"41,793.43","27,924.63","1,554.96",0,0,0,1
8446,2015,MO,"45,592.38","24,125.68",0,0,0,0,1
8447,2015,MO,"48,168.71","21,549.35",0,0,0,0,1
8448,2015,MO,"49,000.40","20,717.66",0,0,0,0,1
8449,2015,MO,"55,534.74","14,183.32",45.46,0,0,0,1
8450,2015,MO,"55,653.05","14,065.01",48.12,0,0,0,1
8451,2015,MO,"57,383.90","12,334.16",0,0,0,0,1
8452,2015,MO,"58,696.24","11,021.82",0,0,0,0,1
8453,2015,MO,"6,209.16","63,508.90","24,500.85",0,0,0,1
8454,2015,MO,"6,231.47","63,486.59","24,500.85",0,0,0,1
8455,2015,MO,"60,587.81","9,130.25","1,554.96",0,0,0,1
8456,2015,MO,"61,499.47","8,218.59",0,0,0,0,1
8457,2015,MO,"61,849.96","7,868.10",0,0,0,0,1
8458,2015,MO,"62,646.48","7,071.58",0,0,0,0,1
8459,2015,MO,"62,743.80","6,974.26",0,0,0,0,1
8460,2015,MO,"62,873.49","6,844.57","1,554.96",0,0,0,1
8461,2015,MO,"63,764.27","5,953.79",0,0,0,0,1
8462,2015,MO,"65,893.93","3,824.13","1,554.96",0,0,0,1
8463,2015,MO,"67,492.24","2,225.82",937.48,0,0,0,1
8464,2015,MO,"67,557.23","2,160.83",0,0,0,0,1
8465,2015,MO,"67,877.78","1,840.28",0,0,0,0,1
8466,2015,MO,"67,937.38","1,780.68",0,0,0,0,1
8467,2015,MO,"68,057.61","1,660.45",0,0,0,0,1
8468,2015,MO,"69,373.94",344.12,0,0,0,0,1
8469,2015,MO,"69,442.35",275.71,0,0,0,0,1
8470,2015,MO,"69,715.79",2.27,0,0,0,0,1
8471,2015,MO,"69,718.06",0,0,0,0,0,1
8472,2015,MO,"8,282.85","61,435.21","25,145.30",0,0,0,1
8473,2015,MS,"10,797.09","36,917.18","1,561.55",276.83,0,0,1
8474,2015,MS,"10,875.99","36,838.29","25,947.53","11,097.60","2,973.92",0,1
8475,2015,MS,"12,525.16","35,189.12","24,583.51","10,605.03","1,641.13",0,1
8476,2015,MS,"13,153.10","34,561.18","20,975.00","8,008.37",0,0,1
8477,2015,MS,"17,797.83","29,916.44","3,810.30",0,0,0,1
8478,2015,MS,"17,797.83","29,916.44","4,489.03",0,0,0,1
8479,2015,MS,"18,825.78","28,888.49","11,786.89","5,639.85",0,0,1
8480,2015,MS,"18,828.08","28,886.20","9,523.92","3,280.58",0,0,1
8481,2015,MS,"20,509.82","27,204.46","21,240.67",569.55,0,0,1
8482,2015,MS,"21,449.79","26,264.49","12,850.45",0,0,0,1
8483,2015,MS,"22,040.76","25,673.52","8,844.30",0,0,0,1
8484,2015,MS,"23,233.35","24,480.93","3,676.75",0,0,0,1
8485,2015,MS,260.06,"47,454.21","35,976.99","27,738.12","17,241.96",0,1
8486,2015,MS,"27,063.47","20,650.80","4,653.46",0,0,0,1
8487,2015,MS,"27,063.47","20,650.80","6,413.82",0,0,0,1
8488,2015,MS,"31,951.49","15,762.79","2,670.25",0,0,0,1
8489,2015,MS,"31,951.51","15,762.77","2,670.25",0,0,0,1
8490,2015,MS,"35,263.51","12,450.77","1,793.87",0,0,0,1
8491,2015,MS,"35,580.48","12,133.79","1,793.87",0,0,0,1
8492,2015,MS,"36,853.18","10,861.09","1,793.87",0,0,0,1
8493,2015,MS,"36,914.50","10,799.78","1,553.42",276.83,0,0,1
8494,2015,MS,"36,933.29","10,780.99","1,793.87",0,0,0,1
8495,2015,MS,"38,084.31","9,629.97",252.25,0,0,0,1
8496,2015,MS,"39,160.53","8,553.75","2,388.62",0,0,0,1
8497,2015,MS,"39,600.31","8,113.96",32.1,0,0,0,1
8498,2015,MS,"41,089.05","6,625.23","2,303.85",0,0,0,1
8499,2015,MS,"41,638.01","6,076.27","1,553.42",259.37,0,0,1
8500,2015,MS,"41,820.82","5,893.46","2,279.53",0,0,0,1
8501,2015,MS,"42,495.12","5,219.16",33.29,0,0,0,1
8502,2015,MS,"42,781.44","4,932.83",32.1,0,0,0,1
8503,2015,MS,"43,156.25","4,558.03",0,0,0,0,1
8504,2015,MS,"43,491.86","4,222.42",430.57,0,0,0,1
8505,2015,MS,"43,524.17","4,190.11",0,0,0,0,1
8506,2015,MS,"43,543.31","4,170.96",32.1,0,0,0,1
8507,2015,MS,"43,547.98","4,166.30",32.1,0,0,0,1
8508,2015,MS,"43,754.45","3,959.82",0,0,0,0,1
8509,2015,MS,"44,223.48","3,490.80",0,0,0,0,1
8510,2015,MS,"44,844.26","2,870.01",0,0,0,0,1
8511,2015,MS,"46,695.34","1,018.94",0,0,0,0,1
8512,2015,MS,"47,199.97",514.31,0,0,0,0,1
8513,2015,MS,"47,366.49",347.79,0,0,0,0,1
8514,2015,MS,"47,714.28",0,0,0,0,0,1
8515,2015,MS,"8,161.15","39,553.13","35,714.74","27,048.36","16,114.66",0,1
